510,510,470,470,489,534,561,557,557,528,528,528,514,31,26,26,26,26,19,19,1,1,1,1,1,1,1,1,1,24,5,10,10,4,4,11,111,96,149,149,115,115,187,10,10,10,2354,2354,2525,2525,2390,2390,2390,2340,2422,2422,2319,2319,2201,2201,2372,2417,2372,2390,2390,2390,2204,2381,2236,2236,2381,2381,2236,2399,2399,2399,2358,2358,2208,2208,2408,2408,2408,2376,2394,2394,2427,2427,2319,2319,2376,2354,2354,2394,2394,2394,2327,2450,2336,2336,2376,2376,2340,2208,2323,2323,30,30,185,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,421,462,462,451,451,565,522,522,529,529,537,28,28,28,28,28,3,3,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,3,95,95,102,102,11,180,180,10,10,10,3,2545,2399,2399,2327,2327,2390,2390,2455,2455,2228,2228,2394,2455,2403,2403,2403,2201,2201,2201,2224,2224,2422,2394,2367,2367,2212,2212,2212,2372,2252,2385,2446,2372,2446,2450,2264,2264,2363,2363,2390,2367,2336,2336,2336,2306,2306,2480,2327,2327,2427,2427,2248,2345,2345,2285,2285,2358,2336,2363,2385,2385,2220,2220,2408,142,4,170,170,111,148,3,88,144,4,4,4,2422,2422,2403,2367,2367,2367,178,178,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,340,340,340,470,470,461,420,420,456,456,541,581,581,526,526,526,550,548,28,28,29,29,29,28,1,1,1,1,1,1,1,1,1,8,11,11,4,4,95,95,86,86,10,170,170,4,4,2381,2381,2450,2201,2367,2367,2232,2232,2394,2248,2431,2403,2413,2232,2232,2354,2224,2224,2394,2189,2340,2408,2408,2465,2465,2413,2376,2376,2367,2367,2394,2394,2381,2381,2354,2354,2340,2340,2372,2340,2189,2289,2289,2140,2140,2363,2363,2327,2327,2455,2455,2354,2427,2244,2244,2422,2422,2403,2381,2220,2220,2220,2268,2268,2268,2417,2417,2417,2417,4,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,63,65,65,73,2354,2260,2260,2281,2281,2285,2285,2285,2248,2248,2240,2260,2252,2252,2281,2268,2240,2272,2240,2248,2277,2281,2272,2272,2264,2236,2264,2240,2264,2232,2281,2277,2244,2268,2248,2272,2272,2236,2252,2260,2224,2236,2236,2244,2244,2236,2236,2277,2264,2264,2268,2268,2264,2264,2264,2264,2244,2244,2244,2236,2252,2236,2256,2256,2256,2260,2248,2248,2248,2228,2228,2228,2228,2228,2220,2212,2212,2228,2220,2220,2224,2224,2228,2260,2256,2256,2248,2248,2220,2220,67,67,67,66,29,29,28,24,24,24,5,5,8,8,8,8,64,66,66,73,78,80,74,2236,2240,2216,2252,2248,2248,2256,2256,2256,2224,2224,2208,2208,2208,2216,2220,2201,2201,2,26,2,2,24,24,24,24,25,25,14,14,8,8,8,184,184,72,72,2224,2228,2224,2174,2236,2236,2236,2272,2252,2236,2224,2256,2252,2244,2220,2252,2264,2264,2248,2248,2248,2240,2240,2268,2252,2252,2220,2236,2256,2256,2228,2228,2220,2220,2232,2232,2232,2244,2244,2220,2272,2256,2256,2248,2252,2252,2240,2240,2240,2220,2248,2248,2220,2220,2240,2240,2240,2240,2224,2268,2224,2252,2212,2212,2256,2256,2224,2264,2264,2252,2256,2256,2264,2228,2272,2272,2240,2244,2244,2260,2260,2260,2216,2220,2244,2244,2240,2240,2240,2268,2268,2268,2232,2232,72,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,61,73,73,73,2272,2272,2272,2268,2298,2281,2281,2298,2298,2256,2310,2264,2264,2264,2260,2268,2285,2260,2277,2293,2298,2285,2285,2293,2298,2281,2260,2293,2277,2264,2264,2315,2306,2264,2264,2260,2260,2289,2289,2277,2277,2260,2260,2256,2298,2277,2277,2293,2306,2315,2315,2306,2306,2302,2302,2264,2264,2298,2298,2277,2310,2310,2285,2285,77,77,77,68,68,68,30,30,29,168,25,25,26,26,21,21,10,10,10,8,8,66,67,73,77,75,75,2354,2277,2260,2281,2281,2281,2306,2306,2306,2277,2306,2306,2281,2302,2264,2264,2264,2272,2272,2272,41,41,41,30,25,25,14,8,8,9,9,65,65,72,72,2268,2268,2256,2256,2289,2268,2285,2306,2302,2264,2285,2285,2272,2272,2268,2272,2310,2281,2298,2281,2289,2306,2298,2285,2289,2277,2260,2268,2244,2268,2268,2228,2256,2232,2236,2244,2244,2244,2285,2260,2285,2285,2232,2224,2268,2268,2240,2268,2236,2236,2281,2244,2260,2252,2232,2232,2268,2264,2232,2232,2240,2240,2220,2220,2228,2260,2236,64,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,66,63,68,73,64,2220,2220,2240,2240,2216,2216,2193,2193,2232,2232,2197,2197,2193,2224,2216,2224,2197,2189,2197,2236,2236,2216,2216,2220,2220,2220,2220,2201,2201,2189,2185,2193,2204,2204,2216,2216,2178,2185,2144,2201,2144,2212,2212,2220,2216,2193,2185,2220,2220,2216,2216,2181,2216,2216,2216,2201,2201,2197,2197,2201,2201,2208,2208,2212,2212,2174,2220,2220,2174,2174,68,68,68,68,69,68,68,169,62,18,27,27,23,23,23,8,8,8,72,75,75,77,2201,2166,2166,2197,2197,2197,2197,2197,2201,2201,2216,2204,2204,2155,2185,2204,29,29,2,2,24,24,23,23,23,23,13,13,8,8,8,74,76,2159,2189,2189,2189,2159,2201,2201,2201,2193,2193,2166,2166,2212,2204,2193,2193,2148,2151,2170,2159,2159,2208,2159,2159,2197,2197,2197,2197,2159,2159,2159,2178,2159,2159,2170,2170,2174,2151,2140,2140,2159,2159,2159,2170,2174,2174,2174,2148,2148,2174,2155,2155,2148,2170,2137,2137,2155,2181,2140,2148,2178,2144,2144,2155,2155,2159,2159,2144,2163,2163,2148,2148,2174,2151,2148,2148,2115,2115,2144,2144,2159,2159,2129,2126,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,449,449,412,412,412,515,515,515,483,483,478,478,26,26,26,26,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,11,11,4,11,125,125,120,142,29,199,199,10,10,2264,2441,2441,2441,2427,2427,2413,2413,2431,2431,2260,2441,2460,2460,2441,2441,2264,2264,2499,2436,2436,2399,2399,2427,2236,2422,2441,2441,2450,2450,2422,2385,2385,2385,2216,2252,2367,2367,2376,2376,2220,2220,2381,2228,2367,2367,2367,2372,2372,2399,2390,2268,2446,2446,2446,2446,2446,2381,2381,2381,2252,2252,2436,2403,2408,2408,4,123,12,12,205,205,258,172,172,18,18,18,228,3,189,189,178,178,179,22,125,125,2399,2399,2289,2399,2208,2208,2208,103,103,77,77,77,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,62,65,65,73,2228,2204,2201,2193,2193,2178,2155,2155,2189,2189,2159,2159,2159,2174,2204,2170,2174,2174,2189,2189,2216,2166,2185,2163,2181,2216,2170,2170,2166,2166,2163,2163,2163,2197,2197,2148,2148,2163,2189,2174,2178,2189,2159,2159,2197,2197,2181,2181,2178,2178,2151,2151,2148,2148,2204,2151,2159,2151,2185,2185,2174,2178,2170,2178,2185,2185,2178,2178,2159,2159,2170,2170,84,66,66,66,66,66,28,168,24,24,23,23,19,8,8,8,58,58,73,82,2163,2163,2122,2122,2181,2181,2137,2137,2178,2181,2181,2174,2174,2189,2189,14,14,29,29,23,23,24,24,12,8,175,175,69,69,73,81,2216,2216,2185,2185,2197,2197,2189,2189,2189,2201,2166,2170,2185,2159,2144,2166,2166,2185,2185,2178,2178,2155,2155,2208,2208,2208,2208,2178,2189,2189,2148,2140,2181,2174,2189,2185,2185,2197,2197,2185,2197,2197,2140,2170,2166,2166,2174,2159,2201,2201,2201,2201,2178,2185,2212,2212,2208,2208,2189,2189,2159,2178,2185,2185,2189,2189,2197,2197,2193,2181,2181,2174,2197,2170,2170,2159,2159,2159,2159,69,29,19,25,24,24,24,24,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,65,71,71,74,74,66,66,2260,2298,2268,2281,2281,2281,2277,2240,2240,2236,2236,2289,2289,2289,2293,2256,2264,2264,2248,2248,2240,2277,2298,2240,2240,2236,2236,2252,2244,2244,2260,2272,2236,2236,2244,2240,2240,2260,2260,2260,2277,2277,2285,2281,2264,2244,2244,2248,2248,2240,2285,2285,2264,2285,2281,2272,67,71,67,67,67,67,67,30,30,77,26,25,25,26,26,2,25,8,8,8,64,64,64,72,72,75,80,80,2248,2248,2260,2302,2302,2277,2232,2260,2260,2302,2302,2298,2264,2293,2293,2293,2268,29,29,26,26,25,25,25,25,13,13,8,8,8,8,69,74,74,2281,2281,2260,2232,2260,2228,2228,2268,2244,2244,2244,2285,2285,2244,2272,2272,2212,2244,2197,2197,2181,2159,2189,2189,2174,2151,2148,2155,2155,2140,2144,2144,2178,2178,2137,2137,2129,2133,2155,2201,2170,2197,2220,2228,2256,2228,2228,2236,2248,2264,2220,2220,2220,2252,2252,2260,2256,2252,2252,2232,2240,2260,2268,2268,2268,2216,2252,2232,2232,2252,2204,2240,2240,2216,2197,2224,73,62,62,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,469,467,467,470,448,455,455,455,436,436,467,472,472,35,35,29,29,29,29,29,29,1,1,1,1,1,1,1,1,1,1,1,1,1,10,4,99,99,99,108,108,132,10,10,8,4,2281,2332,2332,2336,2336,2327,2394,2144,2302,2302,2281,2281,2413,2413,2413,2345,2319,2363,2403,2403,2403,2385,2385,2385,2390,2390,2181,2181,2166,2363,2363,2185,2185,2185,2363,2363,2327,2327,2319,2319,2319,2372,2201,2201,2340,2340,2336,2417,2381,2403,2403,2319,2319,2208,2327,2381,2204,2204,2208,2208,2363,2367,2367,2367,2403,2403,2385,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,52,157,101,101,81,81,81,80,82,82,137,137,156,156,156,181,181,192,192,192,218,197,203,203,204,204,209,274,268,268,277,277,277,354,333,333,333,332,332,342,335,335,333,378,378,467,467,421,421,422,400,412,399,399,398,398,409,424,469,469,517,517,497,489,482,482,483,481,481,481,474,474,478,478,479,480,480,477,477,477,479,479,508,508,29,29,29,95,95,95,95,29,29,29,29,29,1,1,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,91,91,125,175,175,5,5,3,2363,2363,2363,2340,2340,2208,2208,2367,2367,2185,2385,2436,2436,2372,2372,2376,2197,2403,2376,2376,2403,2403,2390,2181,2455,2427,2427,2431,2431,2403,2181,2367,2367,2345,2345,2390,2354,2310,2413,2413,2170,2170,2170,2345,2204,2403,2403,2310,2310,2436,2367,2367,2367,2363,2363,2302,2427,2394,2394,2394,2236,2470,2470,159,159,182,195,3,162,162,17,17,187,191,164,164,164,2174,2174,2358,2220,2220,159,10,178,178,260,260,260,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,109,109,92,28,36,36,75,75,174,106,71,71,68,73,73,104,123,123,152,152,162,162,162,176,176,176,176,165,165,165,165,165,165,287,260,260,260,260,346,323,440,440,440,485,426,426,433,433,403,542,542,499,499,503,503,509,509,30,29,29,26,26,1,1,1,1,1,1,1,1,1,1,1,27,11,11,4,4,4,91,91,91,91,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,91,91,25,156,156,10,10,2248,2363,2363,2363,2293,2293,2189,2189,2332,2332,2332,2385,2385,2385,2315,2315,2376,2376,2363,2363,2381,2310,2310,2332,2236,2236,2197,2197,2354,2354,2354,2436,2390,2390,2189,2189,2403,2228,2228,2372,2372,2381,2381,2323,2390,2340,2385,2385,2367,2367,2367,2204,2349,2349,2248,2248,2345,2417,2394,2394,2394,2224,2363,2363,2248,2248,2376,2376,2349,2390,2390,4,4,155,3,141,147,147,153,153,148,140,102,102,133,133,102,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
